,id,date,shelter_name,City,state,total_capacity,occupied_beds,available_beds,occupancy_rate,average_age,male_percentage,female_percentage,season,notes,CBSA,CBSA Code,Year,"Land Value (Per Acre, As-Is)","Land Value (1/4 Acre Lot, Standardized)",Land Share of Property Value,Home Price Appreciation (HPA),State
5852,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2014,228500,62500,0.33,1.149,TX
5853,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2015,284700,77900,0.376,1.2550000000000001,TX
5854,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2016,352800,96500,0.428,1.366,TX
5855,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2017,412500,112900,0.462,1.482,TX
5856,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2018,470100,128600,0.483,1.614,TX
5857,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2019,509600,139400,0.502,1.684,TX
5858,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2020,570300,156000,0.526,1.798,TX
5859,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2021,662400,181200,0.526,2.087,TX
5860,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2022,848200,232100,0.557,2.528,TX
5861,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2023,875100,239400,0.5650000000000001,2.568,TX
5862,451,2024-08-17,New Beginnings,Dallas,TX,111,37,74,33.3,31,42,58,Autumn,Recently renovated,"Dallas, TX",19100,2024,892200,244100,0.5660000000000001,2.613,TX
5863,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2012,343300,66400,0.253,1.0,PA
5864,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2013,352400,68200,0.254,1.024,PA
5865,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2014,346600,67000,0.245,1.04,PA
5866,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2015,362700,70100,0.251,1.066,PA
5867,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
5868,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
5869,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
5870,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
5871,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
5872,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
5873,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
5874,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
5875,452,2024-03-12,Recovery Residence,Philadelphia,PA,136,11,125,8.1,29,57,43,Winter,Recently renovated,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
5876,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2012,343300,66400,0.253,1.0,PA
5877,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2013,352400,68200,0.254,1.024,PA
5878,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2014,346600,67000,0.245,1.04,PA
5879,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2015,362700,70100,0.251,1.066,PA
5880,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
5881,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
5882,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
5883,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
5884,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
5885,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
5886,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
5887,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
5888,453,2024-03-01,Recovery Residence,Philadelphia,PA,68,10,58,14.7,46,53,47,Winter,Needs maintenance,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
5889,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2012,119500,31700,0.223,1.0,TX
5890,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2013,133700,35500,0.23800000000000002,1.048,TX
5891,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2014,144900,38400,0.246,1.101,TX
5892,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2015,172400,45700,0.275,1.168,TX
5893,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2016,213000,56500,0.322,1.233,TX
5894,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2017,242200,64300,0.34700000000000003,1.303,TX
5895,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2018,276200,73300,0.368,1.4020000000000001,TX
5896,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2019,300700,79800,0.382,1.469,TX
5897,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2020,344600,91400,0.41100000000000003,1.566,TX
5898,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2021,385100,102200,0.399,1.799,TX
5899,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2022,478800,127000,0.425,2.104,TX
5900,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2023,493200,130800,0.437,2.108,TX
5901,454,2025-06-25,New Beginnings,San Antonio,TX,160,88,72,55.0,62,51,49,Spring,No issues reported,"San Antonio, TX",41700,2024,484100,128400,0.427,2.116,TX
5902,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2012,119500,31700,0.223,1.0,TX
5903,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2013,133700,35500,0.23800000000000002,1.048,TX
5904,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2014,144900,38400,0.246,1.101,TX
5905,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2015,172400,45700,0.275,1.168,TX
5906,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2016,213000,56500,0.322,1.233,TX
5907,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2017,242200,64300,0.34700000000000003,1.303,TX
5908,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2018,276200,73300,0.368,1.4020000000000001,TX
5909,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2019,300700,79800,0.382,1.469,TX
5910,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2020,344600,91400,0.41100000000000003,1.566,TX
5911,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2021,385100,102200,0.399,1.799,TX
5912,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2022,478800,127000,0.425,2.104,TX
5913,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2023,493200,130800,0.437,2.108,TX
5914,455,2023-12-05,Harbor Home,San Antonio,TX,102,74,28,72.5,60,58,42,Winter,No issues reported,"San Antonio, TX",41700,2024,484100,128400,0.427,2.116,TX
5915,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2012,203600,53400,0.28,1.0,TX
5916,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2013,245100,64300,0.313,1.078,TX
5917,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2014,299700,78600,0.34900000000000003,1.18,TX
5918,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2015,348100,91300,0.381,1.258,TX
5919,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2016,392400,102900,0.41100000000000003,1.314,TX
5920,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2017,424900,111500,0.423,1.381,TX
5921,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2018,447200,117300,0.425,1.446,TX
5922,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2019,484100,127000,0.44,1.514,TX
5923,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2020,549900,144200,0.47100000000000003,1.606,TX
5924,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2021,617100,161900,0.46900000000000003,1.809,TX
5925,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2022,721500,189200,0.467,2.124,TX
5926,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2023,776200,203600,0.488,2.187,TX
5927,456,2025-02-18,Hope House,Houston,TX,184,32,152,17.4,53,48,52,Autumn,Recently renovated,"Houston, TX",26420,2024,803900,210800,0.495,2.233,TX
5928,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2012,1637500,359900,0.5670000000000001,1.0,CA
5929,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2013,2105200,462700,0.621,1.175,CA
5930,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2014,2391400,525600,0.642,1.29,CA
5931,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2015,2630100,578100,0.659,1.3820000000000001,CA
5932,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2016,2908100,639200,0.678,1.485,CA
5933,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2017,3214200,706400,0.6950000000000001,1.602,CA
5934,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2018,3636500,799300,0.712,1.768,CA
5935,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2019,3771100,828800,0.717,1.821,CA
5936,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2020,4102100,901600,0.73,1.946,CA
5937,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2021,4779400,1050500,0.738,2.241,CA
5938,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2022,5320100,1169300,0.736,2.503,CA
5939,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2023,5421600,1191600,0.742,2.531,CA
5940,457,2024-01-18,Sunrise Shelter,Los Angeles,CA,248,17,231,6.9,57,49,51,Autumn,Overcrowded,"Los Angeles, CA",31080,2024,5805400,1275900,0.752,2.674,CA
5941,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2012,119500,31700,0.223,1.0,TX
5942,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2013,133700,35500,0.23800000000000002,1.048,TX
5943,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2014,144900,38400,0.246,1.101,TX
5944,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2015,172400,45700,0.275,1.168,TX
5945,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2016,213000,56500,0.322,1.233,TX
5946,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2017,242200,64300,0.34700000000000003,1.303,TX
5947,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2018,276200,73300,0.368,1.4020000000000001,TX
5948,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2019,300700,79800,0.382,1.469,TX
5949,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2020,344600,91400,0.41100000000000003,1.566,TX
5950,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2021,385100,102200,0.399,1.799,TX
5951,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2022,478800,127000,0.425,2.104,TX
5952,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2023,493200,130800,0.437,2.108,TX
5953,458,2025-03-04,Recovery Residence,San Antonio,TX,188,175,13,93.1,28,48,52,Winter,,"San Antonio, TX",41700,2024,484100,128400,0.427,2.116,TX
5954,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2012,300500,73400,0.291,1.0,IL
5955,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2013,342300,83600,0.311,1.067,IL
5956,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2014,400600,97900,0.34,1.1400000000000001,IL
5957,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2015,440300,107500,0.357,1.195,IL
5958,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2016,505100,123400,0.389,1.2590000000000001,IL
5959,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2017,559500,136700,0.40900000000000003,1.324,IL
5960,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2018,598300,146100,0.41600000000000004,1.393,IL
5961,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2019,620300,151500,0.42,1.431,IL
5962,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2020,676400,165200,0.436,1.502,IL
5963,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2021,724700,177000,0.423,1.6600000000000001,IL
5964,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2022,763200,186400,0.41100000000000003,1.799,IL
5965,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2023,874100,213500,0.446,1.9000000000000001,IL
5966,459,2025-03-05,New Beginnings,Chicago,IL,163,127,36,77.9,47,68,32,Spring,Excellent condition,"Chicago, IL",16980,2024,1004700,245400,0.47700000000000004,2.039,IL
5967,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2012,300500,73400,0.291,1.0,IL
5968,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2013,342300,83600,0.311,1.067,IL
5969,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2014,400600,97900,0.34,1.1400000000000001,IL
5970,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2015,440300,107500,0.357,1.195,IL
5971,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2016,505100,123400,0.389,1.2590000000000001,IL
5972,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2017,559500,136700,0.40900000000000003,1.324,IL
5973,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2018,598300,146100,0.41600000000000004,1.393,IL
5974,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2019,620300,151500,0.42,1.431,IL
5975,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2020,676400,165200,0.436,1.502,IL
5976,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2021,724700,177000,0.423,1.6600000000000001,IL
5977,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2022,763200,186400,0.41100000000000003,1.799,IL
5978,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2023,874100,213500,0.446,1.9000000000000001,IL
5979,460,2024-08-21,Safe Haven,Chicago,IL,101,28,73,27.7,61,56,44,Autumn,,"Chicago, IL",16980,2024,1004700,245400,0.47700000000000004,2.039,IL
5980,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2012,1702900,309500,0.434,1.0,NY
5981,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2013,1868100,339500,0.452,1.052,NY
5982,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2014,2042500,371200,0.46900000000000003,1.111,NY
5983,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2015,2184200,397000,0.48,1.159,NY
5984,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2016,2322700,422100,0.491,1.206,NY
5985,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2017,2506700,455600,0.505,1.2650000000000001,NY
5986,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2018,2703900,491400,0.518,1.331,NY
5987,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2019,2819200,512400,0.523,1.375,NY
5988,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2020,3113100,565800,0.543,1.462,NY
5989,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2021,3504800,637000,0.551,1.622,NY
5990,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2022,3711800,674600,0.536,1.7670000000000001,NY
5991,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2023,4030700,732600,0.559,1.838,NY
5992,461,2023-10-25,Safe Haven,New York,NY,276,55,221,19.9,45,44,56,Winter,Staff shortage,"New York, NY",35620,2024,4532800,823800,0.585,1.976,NY
5993,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2012,184400,45400,0.211,1.0,AZ
5994,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2013,339800,83700,0.325,1.198,AZ
5995,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2014,396400,97600,0.352,1.288,AZ
5996,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2015,466000,114700,0.388,1.374,AZ
5997,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2016,557400,137200,0.43,1.482,AZ
5998,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2017,642700,158200,0.46,1.599,AZ
5999,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2018,733100,180500,0.482,1.741,AZ
6000,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2019,835000,205600,0.512,1.868,AZ
6001,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2020,1021300,251400,0.556,2.101,AZ
6002,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2021,1391200,342500,0.593,2.6830000000000003,AZ
6003,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2022,1665700,410100,0.606,3.145,AZ
6004,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2023,1562400,384700,0.595,3.004,AZ
6005,462,2023-09-19,HomeSafe,Phoenix,AZ,136,40,96,29.4,23,66,34,Summer,Overcrowded,"Phoenix, AZ",38060,2024,1606000,395400,0.596,3.084,AZ
6006,463,2024-10-14,Shelter Plus,Los Angeles,CA,286,206,80,72.0,35,67,33,Winter,Recently renovated,"Los Angeles, CA",31080,2012,1637500,359900,0.5670000000000001,1.0,CA
